seed,update,parameter_id,method,i,j,sigma_i,sigma_j,sigma_sum,spectral_gap,skew_error_abs,gap_proxy,sigma_sum_proxy,finite_k_orientation_proxy
0,4096,transformer.h.4.attn.c_attn.weight,direct_scalar_int4,125,279,0.0027764400001615286,0.0005159420543350279,0.0032923819962888956,0.0022604980040341616,7.494132073385878e-05,442.3804064260595,607.4629149641089,607.7295197864778
0,4096,transformer.h.4.attn.c_attn.weight,direct_scalar_int4,126,169,0.002744011813774705,0.0016925575910136104,0.0044365692883729935,0.0010514542227610946,4.338327808614731e-05,951.0637537543223,450.79876308064365,365.9597054975069
0,4096,transformer.h.4.attn.c_attn.weight,direct_scalar_int4,126,316,0.002744011813774705,0.00034744618460536003,0.003091457998380065,0.002396565629169345,3.3822147778271447e-06,417.2637660444969,646.9439342368576,567.1415596354773
0,4096,transformer.h.4.attn.c_attn.weight,direct_scalar_int4,127,207,0.002704054582864046,0.0011138891568407416,0.0038179438561201096,0.0015901654260233045,1.413953027369262e-05,628.8653894964917,523.842187406,516.0748871995311
0,4096,transformer.h.4.attn.c_attn.weight,direct_scalar_int4,127,354,0.002704054582864046,0.00022743672889191657,0.0029314912389963865,0.0024766179267317057,3.147737942473071e-05,403.77646409846705,682.2466066945293,514.7666797813349
0,4096,transformer.h.4.attn.c_attn.weight,direct_scalar_int4,128,246,0.002686106599867344,0.0007305238978005946,0.0034166304394602776,0.0019555827602744102,6.688934751955358e-05,511.3565378458064,585.3720504353994,627.8100016363707
0,4096,transformer.h.4.attn.c_attn.weight,direct_scalar_int4,129,139,0.00267728790640831,0.0023610019125044346,0.0050382898189127445,0.00031628599390387535,0.0001165979427920473,3161.695488494874,396.96009397720536,365.3828562270989
0,4096,transformer.h.4.attn.c_attn.weight,direct_scalar_int4,129,286,0.00267728790640831,0.00048369524301961064,0.0031609830912202597,0.00219359272159636,0.00013403869774996296,455.87315124184585,632.7145402094164,624.0528436761971
0,4096,transformer.h.4.attn.c_attn.weight,direct_scalar_int4,130,180,0.0026255042757838964,0.0015122184995561838,0.00413772277534008,0.0011132857762277126,2.921701888882301e-05,898.2419620849076,483.35766038255656,405.6788368490832
0,4096,transformer.h.4.attn.c_attn.weight,direct_scalar_int4,130,327,0.0026255042757838964,0.00030808933661319315,0.002933593699708581,0.002317414851859212,9.455066425876513e-05,431.51529883459466,681.7576884365268,573.8465924715485
0,4096,transformer.h.4.attn.c_attn.weight,direct_scalar_int4,131,222,0.0026129302568733692,0.000946467334870249,0.0035593975335359573,0.001666462980210781,9.874821189105631e-06,600.0733570465408,561.8928339557237,588.0674559566988
0,4096,transformer.h.4.attn.c_attn.weight,direct_scalar_int4,131,369,0.0026129302568733692,0.00018618121976032853,0.002799111418426037,0.0024267490953207016,1.0721962696778633e-05,412.073924706133,714.5124503598781,505.5301329713633
0,4096,transformer.h.4.attn.c_attn.weight,direct_scalar_int4,132,265,0.0025827004574239254,0.0006018152344040573,0.0031845157500356436,0.0019808851648122072,2.9156566691862605e-05,504.8248067979909,628.0389841169084,655.7550904323873
0,4096,transformer.h.4.attn.c_attn.weight,direct_scalar_int4,133,162,0.002533112885430455,0.0018261937657371163,0.004359306767582893,0.0007069191196933389,4.463544391262698e-05,1414.588984994209,458.78855516262695,373.5984401769441
0,4096,transformer.h.4.attn.c_attn.weight,direct_scalar_int4,133,309,0.002533112885430455,0.0003751817566808313,0.002908294554799795,0.0021579312160611153,2.3707151052178024e-05,463.4068190023436,687.6882318044959,619.3578737111745
0,4096,transformer.h.4.attn.c_attn.weight,direct_scalar_int4,134,207,0.0024943212047219276,0.0011138891568407416,0.003608210477977991,0.001380432047881186,7.97943442994873e-05,724.4108839220967,554.2914075369557,542.5862066574205
0,4096,transformer.h.4.attn.c_attn.weight,direct_scalar_int4,134,354,0.0024943212047219276,0.00022743672889191657,0.002721757860854268,0.002266884548589587,6.891065862682524e-05,441.1340810095115,734.81920463973,549.811693016174
0,4096,transformer.h.4.attn.c_attn.weight,direct_scalar_int4,135,253,0.002449811203405261,0.0006821737042628229,0.003131984965875745,0.0017676374409347773,5.854003644675546e-05,565.726853206693,638.5726812103632,673.4057556939096
0,4096,transformer.h.4.attn.c_attn.weight,direct_scalar_int4,136,153,0.002428757958114147,0.002023271983489394,0.004452030174434185,0.000405485974624753,4.919309342235086e-05,2466.176545133097,449.23327700703555,374.5585561829041
0,4096,transformer.h.4.attn.c_attn.weight,direct_scalar_int4,136,300,0.002428757958114147,0.0004074683238286525,0.0028362262528389692,0.002021289663389325,4.9558053991652284e-05,494.7336507533666,705.1623534882452,646.3610945975099
0,4096,transformer.h.4.attn.c_attn.weight,direct_scalar_int4,137,201,0.00241945032030344,0.0011853657197207212,0.0036048160400241613,0.0012340846005827188,5.960287394224404e-05,810.317217740026,554.8133324402859,521.3015715834637
0,4096,transformer.h.4.attn.c_attn.weight,direct_scalar_int4,137,348,0.00241945032030344,0.00024450456839986145,0.002663954859599471,0.002174945781007409,1.1644530452482509e-05,459.7815826554615,750.7634639314458,569.2855581884954
0,4096,transformer.h.4.attn.c_attn.weight,direct_scalar_int4,138,250,0.0023962443228811026,0.0007064140518195927,0.0031026583164930344,0.0016898303292691708,1.148842550454798e-05,591.7754091195352,644.6085125929903,677.2933418385054
0,4096,transformer.h.4.attn.c_attn.weight,direct_scalar_int4,139,153,0.0023610019125044346,0.002023271983489394,0.004384273663163185,0.0003377299290150404,1.676385507336723e-05,2960.9457560258634,456.1758793919145,375.5374118441856
0,4096,transformer.h.4.attn.c_attn.weight,direct_scalar_int4,139,300,0.0023610019125044346,0.0004074683238286525,0.0027684702072292566,0.0019535336177796125,2.5204588594569105e-05,511.8929133324284,722.4206255686727,654.5633993271555
0,4096,transformer.h.4.attn.c_attn.weight,direct_scalar_int4,140,204,0.0023426380939781666,0.0011567515321075916,0.003499389626085758,0.001185886561870575,0.00012596597729724074,843.2509753906274,571.5282416942807,536.8430628897461
0,4096,transformer.h.4.attn.c_attn.weight,direct_scalar_int4,140,351,0.0023426380939781666,0.00023711557150818408,0.002579753752797842,0.002105522435158491,1.7066300985346742e-05,474.9414880762723,775.267819853237,571.8149047075226
0,4096,transformer.h.4.attn.c_attn.weight,direct_scalar_int4,141,256,0.002300540916621685,0.0006545804208144546,0.0029551214538514614,0.0016459604958072305,6.851857066975591e-05,607.5479955608344,676.7911607092242,693.1934836136433
0,4096,transformer.h.4.attn.c_attn.weight,direct_scalar_int4,142,162,0.002298424718901515,0.0018261937657371163,0.004124618601053953,0.00047223095316439867,6.077851590672687e-05,2117.607906256556,484.893331940548,378.7186832969217
0,4096,transformer.h.4.attn.c_attn.weight,direct_scalar_int4,142,309,0.002298424718901515,0.0003751817566808313,0.002673606388270855,0.0019232429331168532,5.196244087834189e-05,519.955106891614,748.0532450327694,648.8296306811976
0,4096,transformer.h.4.attn.c_attn.weight,direct_scalar_int4,143,216,0.0022570595610886812,0.0010058165062218904,0.0032628760673105717,0.0012512430548667908,3.0739336432442796e-05,799.205235234222,612.9561646662546,602.0189567551573
0,4096,transformer.h.4.attn.c_attn.weight,direct_scalar_int4,143,363,0.0022570595610886812,0.00020304507052060217,0.0024601046461611986,0.002054014476016164,0.0001057246347271055,486.8514825927201,812.9735517353565,554.2617801994089
0,4096,transformer.h.4.attn.c_attn.weight,direct_scalar_int4,144,271,0.002230642596259713,0.0005642337491735816,0.002794876229017973,0.0016664088470861316,4.337792183536122e-05,600.0928294089362,715.595165155665,700.3228178528236
0,4096,transformer.h.4.attn.c_attn.weight,direct_scalar_int4,145,180,0.002206874545663595,0.0015122184995561838,0.003719093045219779,0.0006946560461074114,2.1834697989955745e-05,1439.5613564491666,537.7655185504536,420.8562726622082
0,4096,transformer.h.4.attn.c_attn.weight,direct_scalar_int4,145,327,0.002206874545663595,0.00030808933661319315,0.0025149639695882797,0.0018987852381542325,2.4570728619572375e-05,526.6525119500526,795.2400486123112,624.2832285687631
0,4096,transformer.h.4.attn.c_attn.weight,direct_scalar_int4,146,237,0.0021994197741150856,0.0008156188996508718,0.0030150385573506355,0.0013838008744642138,2.848424176567865e-05,722.6473248090585,663.3414083216003,672.4926244622576
0,4096,transformer.h.4.attn.c_attn.weight,direct_scalar_int4,147,148,0.0021321128588169813,0.002126916078850627,0.004259028937667608,5.19677996635437e-06,1.0823062003896146e-05,192426.85017921147,469.5906107403133,374.6979242033434
0,4096,transformer.h.4.attn.c_attn.weight,direct_scalar_int4,147,295,0.0021321128588169813,0.0004372977127786726,0.0025694104842841625,0.0016948151169344783,2.1262493283569432e-05,590.034849722423,778.3886398342173,685.8293262799987
0,4096,transformer.h.4.attn.c_attn.weight,direct_scalar_int4,148,207,0.002126916078850627,0.0011138891568407416,0.0032408051192760468,0.0010130269220098853,3.159714329845633e-05,987.1405964374181,617.1305754427218,562.4692877269928
0,4096,transformer.h.4.attn.c_attn.weight,direct_scalar_int4,148,354,0.002126916078850627,0.00022743672889191657,0.0023543527349829674,0.0018994793063029647,3.127871048747962e-05,526.4600533939667,849.4903539617274,578.3086428940454
0,4096,transformer.h.4.attn.c_attn.weight,direct_scalar_int4,149,267,0.002105445833876729,0.0005942658754065633,0.002699711825698614,0.0015111799584701657,0.00012609775593468806,661.7345567581139,740.8198412899989,713.3201911680392
0,4096,transformer.h.4.attn.c_attn.weight,direct_scalar_int4,150,181,0.002086049411445856,0.0015009688213467598,0.003587018232792616,0.0005850805900990963,5.271278510362679e-05,1709.166253200483,557.5661650436975,422.6379173610681
0,4096,transformer.h.4.attn.c_attn.weight,direct_scalar_int4,150,328,0.002086049411445856,0.0003055988345295191,0.002391648245975375,0.001780450576916337,6.380197987396141e-05,561.6555791916204,836.2433745704728,631.58994664477
0,4096,transformer.h.4.attn.c_attn.weight,direct_scalar_int4,151,243,0.0020710600074380636,0.0007647122256457806,0.002835772233083844,0.001306347781792283,1.3221614415315884e-05,765.4929368257663,705.2752603565206,696.1441785614913
0,4096,transformer.h.4.attn.c_attn.weight,direct_scalar_int4,152,159,0.0020400146022439003,0.0018917081179097295,0.003931722603738308,0.00014830648433417082,2.6229621106231414e-05,6742.793509599723,508.6828706785943,372.233136695912
0,4096,transformer.h.4.attn.c_attn.weight,direct_scalar_int4,152,306,0.0020400146022439003,0.00038878043415024877,0.002428794978186488,0.0016512342263013124,7.416724517190907e-05,605.6076232691449,823.4535932555474,677.1442178672993
0,4096,transformer.h.4.attn.c_attn.weight,direct_scalar_int4,153,223,0.002023271983489394,0.0009390633786097169,0.002962335478514433,0.0010842086048796773,2.4091019291352373e-06,922.331731642157,675.1430056125718,642.3483644884722
0,4096,transformer.h.4.attn.c_attn.weight,direct_scalar_int4,153,370,0.002023271983489394,0.00018391216872259974,0.002207184210419655,0.0018393597565591335,4.948841767186252e-05,543.667417311053,906.1319138213464,550.5553435521052
0,4096,transformer.h.4.attn.c_attn.weight,direct_scalar_int4,154,288,0.002002774039283395,0.00047362351324409246,0.0024763974361121655,0.0015291505260393023,5.818028325349015e-05,653.9578563204823,807.6247684701266,709.445980834851
0,4096,transformer.h.4.attn.c_attn.weight,direct_scalar_int4,155,207,0.0019874614663422108,0.0011138891568407416,0.0031013507395982742,0.0008735723095014691,7.12484571957687e-06,1144.7249290338434,644.8803257038305,568.5268632498618
0,4096,transformer.h.4.attn.c_attn.weight,direct_scalar_int4,155,354,0.0019874614663422108,0.00022743672889191657,0.002214898122474551,0.0017600246937945485,1.9507245087681274e-05,568.1738322886735,902.9760393969659,587.7878762083391
0,4096,transformer.h.4.attn.c_attn.weight,direct_scalar_int4,156,274,0.0019737069960683584,0.000550423632375896,0.0025241305120289326,0.0014232833636924624,9.614693029928346e-06,702.6007789521778,792.3520191317111,726.2072457475807
0,4096,transformer.h.4.attn.c_attn.weight,direct_scalar_int4,157,195,0.001944011077284813,0.0012860106071457267,0.0032300218008458614,0.0006580004701390862,1.6572895398406566e-05,1519.7557530447095,619.1908895350357,496.11383566003485
0,4096,transformer.h.4.attn.c_attn.weight,direct_scalar_int4,157,342,0.001944011077284813,0.0002621149178594351,0.002206125995144248,0.0016818961594253778,7.040575788845462e-05,594.56702745647,906.5665353665486,617.7268638285141
0,4096,transformer.h.4.attn.c_attn.weight,direct_scalar_int4,158,264,0.0019245096482336521,0.0006071829702705145,0.0025316926185041666,0.0013173266779631376,5.628228348643929e-05,759.1131468970241,789.9853186686172,735.8565703667282
0,4096,transformer.h.4.attn.c_attn.weight,direct_scalar_int4,159,187,0.0018917081179097295,0.0013958608033135533,0.003287568921223283,0.0004958473145961761,7.839513072923585e-05,2016.7498553751607,608.3522651308595,457.49520068161524
0,4096,transformer.h.4.attn.c_attn.weight,direct_scalar_int4,159,334,0.0018917081179097295,0.00028708649915643036,0.002178794704377651,0.0016046216478571296,2.5064580476112194e-05,623.1998798426658,917.9387466511578,642.3224873533044
0,4096,transformer.h.4.attn.c_attn.weight,direct_scalar_int4,160,258,0.0018568017985671759,0.0006406963802874088,0.0024974981788545847,0.001216105418279767,6.209636279565959e-05,822.2971339232603,800.8013847350431,746.8324152680497
0,4096,transformer.h.4.attn.c_attn.weight,direct_scalar_int4,161,183,0.0018463045125827193,0.0014610181096941233,0.0033073225058615208,0.00038528640288859606,7.422135551405849e-06,2595.4718165570607,604.7187493983126,439.235995231144
0,4096,transformer.h.4.attn.c_attn.weight,direct_scalar_int4,161,330,0.0018463045125827193,0.0002987271873280406,0.00214503169991076,0.0015475773252546787,3.8614673761428126e-05,646.1712663277965,932.3871531051062,658.4627205057943
0,4096,transformer.h.4.attn.c_attn.weight,direct_scalar_int4,162,256,0.0018261937657371163,0.0006545804208144546,0.002480774186551571,0.0011716133449226618,7.051926384133789e-05,853.5239072972577,806.1999398583405,752.2603733640352
0,4096,transformer.h.4.attn.c_attn.weight,direct_scalar_int4,163,183,0.0018070556689053774,0.0014610181096941233,0.0032680737785995007,0.0003460375592112541,7.10475979189301e-05,2889.8597085222914,611.98128790626,442.40802014012866
0,4096,transformer.h.4.attn.c_attn.weight,direct_scalar_int4,163,330,0.0018070556689053774,0.0002987271873280406,0.002105782739818096,0.0015083284815773368,1.2247084068321226e-05,662.985557996126,949.7655440017068,667.4716298737101
0,4096,transformer.h.4.attn.c_attn.weight,direct_scalar_int4,164,258,0.0017975075170397758,0.0006406963802874088,0.0024382038973271847,0.001156811136752367,2.6775186145935356e-05,864.4453430897987,820.2759425462514,760.724766023895
0,4096,transformer.h.4.attn.c_attn.weight,direct_scalar_int4,165,187,0.0017734909197315574,0.0013958608033135533,0.0031693517230451107,0.00037763011641800404,2.0205809461584506e-05,2648.0938794963217,631.0438773511706,467.741226708359
0,4096,transformer.h.4.attn.c_attn.weight,direct_scalar_int4,165,334,0.0017734909197315574,0.00028708649915643036,0.002060577506199479,0.0014864044496789575,7.03351841312127e-05,672.7644146894255,970.6017263254885,668.6854978966027
0,4096,transformer.h.4.attn.c_attn.weight,direct_scalar_int4,166,264,0.0017572416691109538,0.0006071829702705145,0.0023644245229661465,0.0011500586988404393,6.571422416631678e-05,869.5208349002205,845.871746846285,774.2046860357075
0,4096,transformer.h.4.attn.c_attn.weight,direct_scalar_int4,167,195,0.0017359404591843486,0.0012860106071457267,0.0030219510663300753,0.0004499298520386219,3.520136161346658e-05,2222.5686859163106,661.8240852022943,517.2143507797383
0,4096,transformer.h.4.attn.c_attn.weight,direct_scalar_int4,167,342,0.0017359404591843486,0.0002621149178594351,0.001998055260628462,0.0014738255413249135,3.1715524423430317e-06,678.5063577477683,1000.9732577878265,662.3046183439909
0,4096,transformer.h.4.attn.c_attn.weight,direct_scalar_int4,168,274,0.0017142480937764049,0.000550423632375896,0.002264671726152301,0.0011638244614005089,4.3865452571599053e-05,859.2361074767514,883.1302024501447,787.4357661940613
